content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,content_age_days,age_tier,age_tier_order,days_since_last_update,freshness_tier,word_count_tier,char_count_tier,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,impression_tier,position_tier,trend_direction,trend_pct,content_hash_id,gsc_clicks,gsc_impressions,gsc_avg_position,gsc_ctr,is_declining,staleness_bucket,action_score,reason_code,action_label
content_4a147f223b0b,client_4e07408562,20.0,0.07,LOW,0.87,keyword article,informational,,,,gpt-4o-mini,491,1,4,4,4,0,0,2,61,4,22,1,2,80,0,2,487,365+,6,104,91-180,,,0.2,0.9,0.0,50.0,0.0,moderate,top_3,down,-72.5,content_4a147f223b0b,1,491,0.9,0.002,1,91-180d,0.6056512068504205,NO_ACTION_NEEDED,MONITOR
content_fba23b9a8913,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,1448.0,9172.0,openai,gpt-4o-mini,8950,74,164,117,110,1,0,3,88,56,3086,29,36,3055,24,59,124,91-180,4,104,91-180,1000-2000,8000-15000,0.83,13.6,0.85,1.83,0.0,good,striking,stable,1.0,content_fba23b9a8913,74,8950,13.6,0.0083,0,91-180d,0.6056474650248607,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_b0eab1411776,client_19581e27de,40.0,0.1,LOW,0.02,keyword article,informational,,,,,1073,4,6,5,5,0,0,0,88,5,558,0,1,208,3,4,313,181-365,5,104,91-180,,,0.37,13.4,0.0,0.0,0.0,moderate,striking,up,168.3,content_b0eab1411776,4,1073,13.4,0.0037,0,91-180d,0.6056127739942675,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_6989c356365e,client_4e07408562,320.0,0.03,LOW,0.39,keyword article,informational,,,,gpt-4o-mini,47962,118,115,101,99,6,0,9,88,57,9016,25,28,18355,44,29,545,365+,6,35,31-90,,,0.25,7.4,5.94,7.83,0.0,excellent,page_1,down,-50.9,content_6989c356365e,118,47962,7.4,0.0025,1,31-90d,0.6055924179683891,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_e26c69b93667,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5830.0,38142.0,,gemini-3-flash-preview,489,1,43,25,25,1,0,1,81,12,71,1,17,166,0,3,307,181-365,5,104,91-180,3500+,25000+,0.2,15.5,4.0,2.33,0.0,moderate,striking,down,-57.2,content_e26c69b93667,1,489,15.5,0.002,1,91-180d,0.6055804459408666,NO_ACTION_NEEDED,MONITOR
content_e1cc624b887c,client_19581e27de,20.0,0.19,LOW,0.0,keyword article,informational,2708.0,17796.0,google,gemini-3-flash-preview,1071,4,5,5,5,1,0,1,88,4,185,1,3,252,1,2,126,91-180,4,104,91-180,2000-3500,15000-25000,0.37,6.1,20.0,20.0,0.0,moderate,page_1,down,-26.6,content_e1cc624b887c,4,1071,6.1,0.0037,1,91-180d,0.6055803941539961,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_0781de99e1ac,client_19581e27de,30.0,0.22,LOW,0.18,keyword article,transactional,,,,,194,0,11,11,11,0,0,0,76,7,46,0,6,75,0,3,362,181-365,5,104,91-180,,,0.0,18.4,0.0,0.0,0.0,low,striking,down,-38.7,content_0781de99e1ac,0,194,18.4,0.0,1,91-180d,0.6055739871942267,NO_ACTION_NEEDED,MONITOR
content_4e9270064c84,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,4927.0,32223.0,,gemini-3-flash-preview,194,0,7,4,4,0,0,0,57,3,14,0,2,39,0,1,223,181-365,5,104,91-180,3500+,25000+,0.0,8.3,0.0,0.0,0.0,low,page_1,down,-64.1,content_4e9270064c84,0,194,8.3,0.0,1,91-180d,0.6055739871942267,NO_ACTION_NEEDED,MONITOR
content_6aa07c721dc0,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,commercial,,,,,194,0,1,1,1,0,0,0,58,1,24,0,1,142,0,0,236,181-365,5,104,91-180,,,0.0,34.8,0.0,0.0,0.0,low,page_3_5,down,-83.1,content_6aa07c721dc0,0,194,34.8,0.0,1,91-180d,0.6055739871942267,NO_ACTION_NEEDED,MONITOR
content_31eec42a81ad,client_19581e27de,40.0,0.98,HIGH,0.94,keyword article,transactional,,,,,707,2,7,7,6,0,0,1,87,5,144,1,4,248,1,1,329,181-365,5,104,91-180,,,0.28,11.8,0.0,14.29,0.0,moderate,striking,down,-41.9,content_31eec42a81ad,2,707,11.8,0.0028000000000000004,1,91-180d,0.6055739330473168,NO_ACTION_NEEDED,MONITOR
content_783762262329,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5169.0,33732.0,,gemini-3-flash-preview,707,2,138,103,103,0,0,5,86,20,132,0,23,187,2,17,229,181-365,5,104,91-180,3500+,25000+,0.28,26.6,0.0,3.62,0.0,moderate,page_3_5,down,-29.4,content_783762262329,2,707,26.6,0.0028000000000000004,1,91-180d,0.6055739330473168,NO_ACTION_NEEDED,MONITOR
content_98a6d89c4fce,client_3fdba35f04,260.0,0.26,LOW,2.04,keyword article,informational,1188.0,7407.0,,gpt-4o-mini,488,1,3,2,2,0,0,0,74,2,50,0,0,91,0,1,165,91-180,4,104,91-180,1000-2000,<8000,0.2,14.1,0.0,0.0,0.0,moderate,striking,down,-45.1,content_98a6d89c4fce,1,488,14.1,0.002,1,91-180d,0.6055449571046708,NO_ACTION_NEEDED,MONITOR
content_f729bbfbcb06,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5817.0,38270.0,,gemini-3-flash-preview,2129,11,45,24,24,0,0,0,86,16,933,4,12,643,5,9,229,181-365,5,104,91-180,3500+,25000+,0.52,26.3,0.0,0.0,0.0,moderate,page_3_5,up,45.1,content_f729bbfbcb06,11,2129,26.3,0.0052,0,91-180d,0.6055077868772756,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_3a7ec87e3a66,client_6208ef0f77,10.0,0.0,LOW,0.0,keyword article,commercial,6490.0,41463.0,,gemini-3-flash-preview,6426,49,346,190,189,4,2,8,88,58,1752,12,79,2303,17,54,300,181-365,5,104,91-180,3500+,25000+,0.76,30.4,2.11,2.31,1.05,good,page_3_5,down,-23.9,content_3a7ec87e3a66,49,6426,30.4,0.0076,1,91-180d,0.6054929347361421,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_39d17db6e6fe,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,4040.0,25705.0,google,gemini-3-flash-preview,5103,36,95,59,58,2,0,5,88,38,803,13,15,1554,10,19,124,91-180,4,104,91-180,3500+,25000+,0.71,8.5,3.39,5.26,0.0,good,page_1,down,-48.3,content_39d17db6e6fe,36,5103,8.5,0.0070999999999999995,1,91-180d,0.6054890293682503,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_2a12375a7402,client_19581e27de,90.0,0.69,HIGH,0.5,keyword article,informational,2681.0,19140.0,google,gemini-2.5-flash,193,0,11,11,11,1,0,1,71,8,46,0,8,65,0,3,139,91-180,4,104,91-180,2000-3500,15000-25000,0.0,8.4,9.09,9.09,0.0,low,page_1,down,-29.2,content_2a12375a7402,0,193,8.4,0.0,1,91-180d,0.6054846719369351,NO_ACTION_NEEDED,MONITOR
content_0b6d7bdc5365,client_3fdba35f04,30.0,0.74,HIGH,0.0,keyword article,commercial,1577.0,10270.0,openai,gpt-4o-mini,193,0,2,1,1,0,0,1,46,1,7,0,0,30,0,1,139,91-180,4,104,91-180,1000-2000,8000-15000,0.0,4.4,0.0,50.0,0.0,low,page_1,down,-76.7,content_0b6d7bdc5365,0,193,4.4,0.0,1,91-180d,0.6054846719369351,NO_ACTION_NEEDED,MONITOR
content_2bb1cc3be229,client_8527a891e2,110.0,0.0,LOW,0.0,keyword article,commercial,1526.0,9739.0,,gpt-4o-mini,193,0,1,1,1,0,0,0,76,1,54,0,0,38,0,1,275,181-365,5,104,91-180,1000-2000,8000-15000,0.0,43.0,0.0,0.0,0.0,low,page_3_5,up,42.1,content_2bb1cc3be229,0,193,43.0,0.0,0,91-180d,0.6054846719369351,NO_ACTION_NEEDED,MONITOR
content_7fbf34bc95fd,client_19581e27de,20.0,0.93,HIGH,0.07,keyword article,transactional,,,,,193,0,4,4,4,0,0,0,58,4,11,0,2,63,0,2,329,181-365,5,104,91-180,,,0.0,22.0,0.0,0.0,0.0,low,page_3_5,down,-82.5,content_7fbf34bc95fd,0,193,22.0,0.0,1,91-180d,0.6054846719369351,NO_ACTION_NEEDED,MONITOR
content_2af5a2f3c719,client_19581e27de,20.0,0.23,LOW,0.06,keyword article,commercial,,,,,702,2,9,8,8,0,1,0,84,8,95,1,5,360,0,1,257,181-365,5,104,91-180,,,0.28,5.2,0.0,0.0,12.5,moderate,page_1,down,-73.6,content_2af5a2f3c719,2,702,5.2,0.0028000000000000004,1,91-180d,0.605450815740519,NO_ACTION_NEEDED,MONITOR
content_9aedbae85c17,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,,,,,4423,30,41,36,35,2,0,3,88,26,1197,6,6,1463,7,13,330,181-365,5,104,91-180,,,0.68,2.3,5.56,7.32,0.0,good,top_3,stable,-18.2,content_9aedbae85c17,30,4423,2.3,0.0068000000000000005,0,91-180d,0.6054052074715917,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_c55756d2a06f,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,3907.0,28384.0,google,gemini-2.5-flash,192,0,3,3,3,0,0,0,63,2,13,0,0,90,0,3,139,91-180,4,104,91-180,3500+,25000+,0.0,9.5,0.0,0.0,0.0,low,page_1,down,-85.6,content_c55756d2a06f,0,192,9.5,0.0,1,91-180d,0.605394895100037,NO_ACTION_NEEDED,MONITOR
content_9771d587eac3,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3544.0,21970.0,google,gemini-3-flash-preview,1397,6,159,127,125,1,0,14,88,29,287,3,26,363,1,8,124,91-180,4,104,91-180,3500+,15000-25000,0.43,7.8,0.79,8.81,0.0,moderate,page_1,down,-20.9,content_9771d587eac3,6,1397,7.8,0.0043,1,91-180d,0.6053928895961126,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_33a2ec3db00c,client_3fdba35f04,40.0,0.0,LOW,0.0,keyword article,informational,2336.0,14605.0,,gemini-3-flash-preview,27574,4,47,38,38,2,0,13,88,13,3339,1,4,9489,0,3,333,181-365,5,26,0-30,2000-3500,8000-15000,0.01,12.6,5.26,27.66,0.0,good,striking,down,-64.8,content_33a2ec3db00c,4,27574,12.6,0.0001,1,<30d (Fresh),0.6053137715294207,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_e3f3c936e42a,client_6208ef0f77,10.0,0.0,LOW,0.0,keyword article,commercial,6510.0,42380.0,,gemini-3-flash-preview,191,0,22,18,18,0,0,1,49,7,21,0,4,36,0,0,300,181-365,5,104,91-180,3500+,25000+,0.0,20.5,0.0,4.55,0.0,low,page_3_5,down,-41.7,content_e3f3c936e42a,0,191,20.5,0.0,1,91-180d,0.605304651887868,NO_ACTION_NEEDED,MONITOR
content_3a994e99fbfe,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,6689.0,42748.0,,gemini-3-flash-preview,191,0,30,15,15,0,0,0,56,5,19,0,8,76,0,7,229,181-365,5,104,91-180,3500+,25000+,0.0,13.0,0.0,0.0,0.0,low,striking,down,-75.0,content_3a994e99fbfe,0,191,13.0,0.0,1,91-180d,0.605304651887868,NO_ACTION_NEEDED,MONITOR
content_1f9d6cde7a01,client_4ec9599fc2,0.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-5-mini,191,0,4,4,4,0,0,0,70,3,39,0,2,71,0,2,375,365+,6,104,91-180,,,0.0,25.2,0.0,0.0,0.0,low,page_3_5,down,-45.1,content_1f9d6cde7a01,0,191,25.2,0.0,1,91-180d,0.605304651887868,NO_ACTION_NEEDED,MONITOR
content_2aaf95ecd542,client_19581e27de,40.0,0.0,LOW,0.0,keyword article,informational,,,,,190,0,2,2,2,0,0,0,62,2,77,0,0,58,0,1,362,181-365,5,104,91-180,,,0.0,54.7,0.0,0.0,0.0,low,deep,up,32.8,content_2aaf95ecd542,0,190,54.7,0.0,0,91-180d,0.6052139374296351,NO_ACTION_NEEDED,MONITOR
content_7f6a6a136c78,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3673.0,23448.0,google,gemini-3-flash-preview,190,0,6,3,3,0,0,0,61,3,26,0,0,110,0,3,125,91-180,4,104,91-180,3500+,15000-25000,0.0,20.5,0.0,0.0,0.0,low,page_3_5,down,-76.4,content_7f6a6a136c78,0,190,20.5,0.0,1,91-180d,0.6052139374296351,NO_ACTION_NEEDED,MONITOR
content_0824f0a9e4f5,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,6544.0,42976.0,,gemini-3-flash-preview,190,0,29,17,17,0,0,0,62,12,22,0,11,76,0,4,229,181-365,5,104,91-180,3500+,25000+,0.0,40.2,0.0,0.0,0.0,low,page_3_5,down,-71.1,content_0824f0a9e4f5,0,190,40.2,0.0,1,91-180d,0.6052139374296351,NO_ACTION_NEEDED,MONITOR
